FLUKE 289,  V1.16,  40810170 Douglas Hutchings

To display full timestamps use Format Cells ‘m/d/y hh:mm:ss.0'

Start Time,Stop Time,Elapsed Time,Interval,Total readings,Intervals,Input Events,Session Name
12/5/2025 3:08:26 PM,12/5/2025 11:18:05 PM,8:09:39,0:01:00,3448,490,3004,Motor 7
Max Time,Max,Average,Min,Min Time,Scaling,
12/5/2025 3:08:26 PM,10.089 V DC,9.516 V DC,8.887 V DC,12/5/2025 3:08:34 PM,(none)

Reading,Sample,Start Time,Duration,Max Time,Max,Average,Min Time,Min,Description,Stop Time
3156,9.234 V DC,12/5/2025 22:45:17.7,0:00:01.4,12/5/2025 22:45:18.6,9.240 V DC,9.221 V DC,12/5/2025 22:45:18.7,9.145 V DC,Stable,12/5/2025 22:45:19.1
3157,9.125 V DC,12/5/2025 22:45:19.1,0:00:00.6,12/5/2025 22:45:19.6,9.239 V DC,9.200 V DC,12/5/2025 22:45:19.1,9.125 V DC,Unstable,12/5/2025 22:45:19.7
3158,9.241 V DC,12/5/2025 22:45:19.7,0:00:05.9,12/5/2025 22:45:22.9,9.249 V DC,9.232 V DC,12/5/2025 22:45:25.2,9.159 V DC,Interval,12/5/2025 22:45:25.6
3159,9.241 V DC,12/5/2025 22:45:25.6,0:00:00.5,12/5/2025 22:45:25.7,9.246 V DC,9.229 V DC,12/5/2025 22:45:25.9,9.170 V DC,Unstable,12/5/2025 22:45:26.2
3160,9.145 V DC,12/5/2025 22:45:26.2,0:00:50.8,12/5/2025 22:46:14.0,9.253 V DC,9.234 V DC,12/5/2025 22:46:12.4,9.107 V DC,Stable,12/5/2025 22:46:17.0
3161,9.074 V DC,12/5/2025 22:46:17.0,0:00:00.1,12/5/2025 22:46:17.0,9.074 V DC,9.074 V DC,12/5/2025 22:46:17.0,9.074 V DC,Unstable,12/5/2025 22:46:17.1
3162,9.231 V DC,12/5/2025 22:46:17.1,0:00:08.6,12/5/2025 22:46:24.5,9.251 V DC,9.229 V DC,12/5/2025 22:46:19.2,9.141 V DC,Interval,12/5/2025 22:46:25.6
3163,9.205 V DC,12/5/2025 22:46:25.6,0:00:26.5,12/5/2025 22:46:28.7,9.254 V DC,9.238 V DC,12/5/2025 22:46:50.8,9.136 V DC,Stable,12/5/2025 22:46:52.1
3164,9.086 V DC,12/5/2025 22:46:52.1,0:00:00.1,12/5/2025 22:46:52.1,9.086 V DC,9.086 V DC,12/5/2025 22:46:52.1,9.086 V DC,Unstable,12/5/2025 22:46:52.2
3165,9.197 V DC,12/5/2025 22:46:52.2,0:00:07.6,12/5/2025 22:46:53.1,9.251 V DC,9.229 V DC,12/5/2025 22:46:57.3,9.129 V DC,Stable,12/5/2025 22:46:59.8
3166,9.120 V DC,12/5/2025 22:46:59.8,0:00:00.1,12/5/2025 22:46:59.8,9.120 V DC,9.120 V DC,12/5/2025 22:46:59.8,9.120 V DC,Unstable,12/5/2025 22:46:59.9
3167,9.221 V DC,12/5/2025 22:46:59.9,0:00:19.5,12/5/2025 22:47:11.6,9.253 V DC,9.235 V DC,12/5/2025 22:47:17.7,9.137 V DC,Stable,12/5/2025 22:47:19.4
3168,9.129 V DC,12/5/2025 22:47:19.4,0:00:00.1,12/5/2025 22:47:19.4,9.129 V DC,9.129 V DC,12/5/2025 22:47:19.4,9.129 V DC,Unstable,12/5/2025 22:47:19.5
3169,9.235 V DC,12/5/2025 22:47:19.5,0:00:06.1,12/5/2025 22:47:25.5,9.249 V DC,9.228 V DC,12/5/2025 22:47:22.7,9.169 V DC,Interval,12/5/2025 22:47:25.7
3170,9.247 V DC,12/5/2025 22:47:25.7,0:00:03.7,12/5/2025 22:47:27.2,9.251 V DC,9.235 V DC,12/5/2025 22:47:28.0,9.167 V DC,Stable,12/5/2025 22:47:29.4
3171,9.148 V DC,12/5/2025 22:47:29.4,0:00:00.4,12/5/2025 22:47:29.6,9.246 V DC,9.179 V DC,12/5/2025 22:47:29.7,9.089 V DC,Unstable,12/5/2025 22:47:29.8
3172,9.198 V DC,12/5/2025 22:47:29.8,0:00:07.4,12/5/2025 22:47:33.0,9.251 V DC,9.232 V DC,12/5/2025 22:47:31.3,9.158 V DC,Stable,12/5/2025 22:47:37.2
3173,9.105 V DC,12/5/2025 22:47:37.2,0:00:00.1,12/5/2025 22:47:37.2,9.105 V DC,9.105 V DC,12/5/2025 22:47:37.2,9.105 V DC,Unstable,12/5/2025 22:47:37.3
3174,9.228 V DC,12/5/2025 22:47:37.3,0:00:37.5,12/5/2025 22:47:47.8,9.252 V DC,9.233 V DC,12/5/2025 22:47:52.4,9.144 V DC,Stable,12/5/2025 22:48:14.9
3175,9.142 V DC,12/5/2025 22:48:14.9,0:00:00.1,12/5/2025 22:48:14.9,9.142 V DC,9.142 V DC,12/5/2025 22:48:14.9,9.142 V DC,Unstable,12/5/2025 22:48:15.0
3176,9.234 V DC,12/5/2025 22:48:15.0,0:00:07.9,12/5/2025 22:48:20.1,9.253 V DC,9.239 V DC,12/5/2025 22:48:22.1,9.184 V DC,Stable,12/5/2025 22:48:22.8
3177,9.140 V DC,12/5/2025 22:48:22.8,0:00:02.8,12/5/2025 22:48:25.1,9.251 V DC,9.230 V DC,12/5/2025 22:48:22.8,9.140 V DC,Interval,12/5/2025 22:48:25.6
3178,9.250 V DC,12/5/2025 22:48:25.6,0:00:02.8,12/5/2025 22:48:26.6,9.252 V DC,9.239 V DC,12/5/2025 22:48:26.7,9.167 V DC,Stable,12/5/2025 22:48:28.5
3179,9.133 V DC,12/5/2025 22:48:28.5,0:00:00.1,12/5/2025 22:48:28.5,9.133 V DC,9.133 V DC,12/5/2025 22:48:28.5,9.133 V DC,Unstable,12/5/2025 22:48:28.6
3180,9.231 V DC,12/5/2025 22:48:28.6,0:00:31.3,12/5/2025 22:48:30.9,9.252 V DC,9.235 V DC,12/5/2025 22:48:39.6,9.149 V DC,Stable,12/5/2025 22:48:59.8
3181,9.114 V DC,12/5/2025 22:48:59.8,0:00:00.3,12/5/2025 22:49:00.0,9.242 V DC,9.183 V DC,12/5/2025 22:48:59.8,9.114 V DC,Unstable,12/5/2025 22:49:00.1
3182,9.246 V DC,12/5/2025 22:49:00.1,0:00:14.1,12/5/2025 22:49:06.0,9.251 V DC,9.230 V DC,12/5/2025 22:49:02.8,9.131 V DC,Stable,12/5/2025 22:49:14.2
3183,9.111 V DC,12/5/2025 22:49:14.2,0:00:00.1,12/5/2025 22:49:14.2,9.111 V DC,9.111 V DC,12/5/2025 22:49:14.2,9.111 V DC,Unstable,12/5/2025 22:49:14.3
3184,9.207 V DC,12/5/2025 22:49:14.3,0:00:11.3,12/5/2025 22:49:23.7,9.251 V DC,9.233 V DC,12/5/2025 22:49:14.7,9.141 V DC,Interval,12/5/2025 22:49:25.6
3185,9.245 V DC,12/5/2025 22:49:25.6,0:00:02.1,12/5/2025 22:49:26.3,9.249 V DC,9.215 V DC,12/5/2025 22:49:27.2,9.130 V DC,Stable,12/5/2025 22:49:27.7
3186,9.074 V DC,12/5/2025 22:49:27.7,0:00:02.3,12/5/2025 22:49:29.1,9.205 V DC,9.156 V DC,12/5/2025 22:49:27.7,9.074 V DC,Stable,12/5/2025 22:49:30.0
3187,9.219 V DC,12/5/2025 22:49:30.0,0:00:00.5,12/5/2025 22:49:30.0,9.219 V DC,9.148 V DC,12/5/2025 22:49:30.2,9.090 V DC,Unstable,12/5/2025 22:49:30.5
3188,9.205 V DC,12/5/2025 22:49:30.5,0:00:01.2,12/5/2025 22:49:30.5,9.205 V DC,9.148 V DC,12/5/2025 22:49:31.4,9.109 V DC,Stable,12/5/2025 22:49:31.7
3189,9.058 V DC,12/5/2025 22:49:31.7,0:00:01.0,12/5/2025 22:49:32.5,9.183 V DC,9.120 V DC,12/5/2025 22:49:32.2,9.039 V DC,Unstable,12/5/2025 22:49:32.7
3190,9.074 V DC,12/5/2025 22:49:32.7,0:00:06.6,12/5/2025 22:49:39.3,9.172 V DC,9.108 V DC,12/5/2025 22:49:37.6,9.022 V DC,Stable,12/5/2025 22:49:39.4
3191,9.194 V DC,12/5/2025 22:49:39.4,0:00:31.7,12/5/2025 22:50:03.3,9.242 V DC,9.220 V DC,12/5/2025 22:49:51.1,9.129 V DC,Stable,12/5/2025 22:50:11.1
3192,9.072 V DC,12/5/2025 22:50:11.1,0:00:00.1,12/5/2025 22:50:11.1,9.072 V DC,9.072 V DC,12/5/2025 22:50:11.1,9.072 V DC,Unstable,12/5/2025 22:50:11.2
3193,9.221 V DC,12/5/2025 22:50:11.2,0:00:01.0,12/5/2025 22:50:11.8,9.238 V DC,9.214 V DC,12/5/2025 22:50:11.5,9.144 V DC,Stable,12/5/2025 22:50:12.2
3194,9.132 V DC,12/5/2025 22:50:12.2,0:00:00.1,12/5/2025 22:50:12.2,9.132 V DC,9.132 V DC,12/5/2025 22:50:12.2,9.132 V DC,Unstable,12/5/2025 22:50:12.3
3195,9.227 V DC,12/5/2025 22:50:12.3,0:00:06.0,12/5/2025 22:50:14.9,9.243 V DC,9.227 V DC,12/5/2025 22:50:15.9,9.151 V DC,Stable,12/5/2025 22:50:18.3
3196,9.110 V DC,12/5/2025 22:50:18.3,0:00:00.1,12/5/2025 22:50:18.3,9.110 V DC,9.110 V DC,12/5/2025 22:50:18.3,9.110 V DC,Unstable,12/5/2025 22:50:18.4
3197,9.202 V DC,12/5/2025 22:50:18.4,0:00:07.2,12/5/2025 22:50:25.3,9.241 V DC,9.220 V DC,12/5/2025 22:50:20.2,9.128 V DC,Interval,12/5/2025 22:50:25.7
3198,9.239 V DC,12/5/2025 22:50:25.7,0:00:00.3,12/5/2025 22:50:25.8,9.241 V DC,9.229 V DC,12/5/2025 22:50:25.9,9.208 V DC,Unstable,12/5/2025 22:50:26.0
3199,9.132 V DC,12/5/2025 22:50:26.0,0:00:14.4,12/5/2025 22:50:31.5,9.243 V DC,9.223 V DC,12/5/2025 22:50:40.0,9.131 V DC,Stable,12/5/2025 22:50:40.3
3200,9.077 V DC,12/5/2025 22:50:40.3,0:00:00.5,12/5/2025 22:50:40.6,9.232 V DC,9.126 V DC,12/5/2025 22:50:40.7,9.014 V DC,Unstable,12/5/2025 22:50:40.8
3201,9.138 V DC,12/5/2025 22:50:40.8,0:00:44.8,12/5/2025 22:50:52.2,9.242 V DC,9.218 V DC,12/5/2025 22:51:15.5,9.069 V DC,Interval,12/5/2025 22:51:25.6
3202,9.239 V DC,12/5/2025 22:51:25.6,0:00:00.7,12/5/2025 22:51:25.6,9.239 V DC,9.230 V DC,12/5/2025 22:51:26.0,9.200 V DC,Unstable,12/5/2025 22:51:26.3
3203,9.144 V DC,12/5/2025 22:51:26.3,0:00:28.4,12/5/2025 22:51:37.2,9.244 V DC,9.227 V DC,12/5/2025 22:51:38.3,9.133 V DC,Stable,12/5/2025 22:51:54.7
3204,9.094 V DC,12/5/2025 22:51:54.7,0:00:00.1,12/5/2025 22:51:54.7,9.094 V DC,9.094 V DC,12/5/2025 22:51:54.7,9.094 V DC,Unstable,12/5/2025 22:51:54.8
3205,9.219 V DC,12/5/2025 22:51:54.8,0:00:24.5,12/5/2025 22:51:58.0,9.244 V DC,9.227 V DC,12/5/2025 22:52:00.5,9.141 V DC,Stable,12/5/2025 22:52:19.3
3206,9.084 V DC,12/5/2025 22:52:19.3,0:00:00.2,12/5/2025 22:52:19.4,9.173 V DC,9.129 V DC,12/5/2025 22:52:19.3,9.084 V DC,Unstable,12/5/2025 22:52:19.5
3207,9.232 V DC,12/5/2025 22:52:19.5,0:00:06.1,12/5/2025 22:52:24.6,9.244 V DC,9.227 V DC,12/5/2025 22:52:23.0,9.155 V DC,Interval,12/5/2025 22:52:25.7
3208,9.234 V DC,12/5/2025 22:52:25.7,0:00:00.2,12/5/2025 22:52:25.7,9.234 V DC,9.185 V DC,12/5/2025 22:52:25.8,9.136 V DC,Unstable,12/5/2025 22:52:25.9
3209,9.229 V DC,12/5/2025 22:52:25.9,0:00:15.5,12/5/2025 22:52:27.6,9.243 V DC,9.222 V DC,12/5/2025 22:52:29.2,9.143 V DC,Stable,12/5/2025 22:52:41.4
3210,9.090 V DC,12/5/2025 22:52:41.4,0:00:00.1,12/5/2025 22:52:41.4,9.090 V DC,9.090 V DC,12/5/2025 22:52:41.4,9.090 V DC,Unstable,12/5/2025 22:52:41.5
3211,9.204 V DC,12/5/2025 22:52:41.5,0:00:08.2,12/5/2025 22:52:48.5,9.241 V DC,9.221 V DC,12/5/2025 22:52:43.7,9.134 V DC,Stable,12/5/2025 22:52:49.7
3212,9.069 V DC,12/5/2025 22:52:49.7,0:00:00.1,12/5/2025 22:52:49.7,9.069 V DC,9.069 V DC,12/5/2025 22:52:49.7,9.069 V DC,Unstable,12/5/2025 22:52:49.8
3213,9.195 V DC,12/5/2025 22:52:49.8,0:00:14.7,12/5/2025 22:52:52.5,9.240 V DC,9.219 V DC,12/5/2025 22:53:04.1,9.108 V DC,Stable,12/5/2025 22:53:04.5
3214,9.059 V DC,12/5/2025 22:53:04.5,0:00:00.1,12/5/2025 22:53:04.5,9.059 V DC,9.059 V DC,12/5/2025 22:53:04.5,9.059 V DC,Unstable,12/5/2025 22:53:04.6
3215,9.171 V DC,12/5/2025 22:53:04.6,0:00:21.0,12/5/2025 22:53:11.8,9.242 V DC,9.221 V DC,12/5/2025 22:53:17.9,9.115 V DC,Interval,12/5/2025 22:53:25.6
3216,9.222 V DC,12/5/2025 22:53:25.6,0:00:24.5,12/5/2025 22:53:28.1,9.243 V DC,9.224 V DC,12/5/2025 22:53:38.9,9.138 V DC,Stable,12/5/2025 22:53:50.2
3217,9.135 V DC,12/5/2025 22:53:50.2,0:00:32.2,12/5/2025 22:53:51.0,9.242 V DC,9.222 V DC,12/5/2025 22:54:02.0,9.092 V DC,Stable,12/5/2025 22:54:22.4
3218,9.086 V DC,12/5/2025 22:54:22.4,0:00:00.2,12/5/2025 22:54:22.5,9.166 V DC,9.126 V DC,12/5/2025 22:54:22.4,9.086 V DC,Unstable,12/5/2025 22:54:22.6
3219,9.228 V DC,12/5/2025 22:54:22.6,0:00:03.0,12/5/2025 22:54:23.3,9.237 V DC,9.215 V DC,12/5/2025 22:54:25.3,9.161 V DC,Interval,12/5/2025 22:54:25.6
3220,9.163 V DC,12/5/2025 22:54:25.6,0:00:22.3,12/5/2025 22:54:40.9,9.241 V DC,9.219 V DC,12/5/2025 22:54:31.4,9.116 V DC,Stable,12/5/2025 22:54:47.9
3221,9.062 V DC,12/5/2025 22:54:47.9,0:00:00.1,12/5/2025 22:54:47.9,9.062 V DC,9.062 V DC,12/5/2025 22:54:47.9,9.062 V DC,Unstable,12/5/2025 22:54:48.0
3222,9.215 V DC,12/5/2025 22:54:48.0,0:00:01.0,12/5/2025 22:54:48.9,9.233 V DC,9.213 V DC,12/5/2025 22:54:48.7,9.165 V DC,Stable,12/5/2025 22:54:49.0
3223,9.129 V DC,12/5/2025 22:54:49.0,0:00:00.1,12/5/2025 22:54:49.0,9.129 V DC,9.129 V DC,12/5/2025 22:54:49.0,9.129 V DC,Unstable,12/5/2025 22:54:49.1
3224,9.223 V DC,12/5/2025 22:54:49.1,0:00:07.7,12/5/2025 22:54:52.2,9.241 V DC,9.224 V DC,12/5/2025 22:54:55.4,9.122 V DC,Stable,12/5/2025 22:54:56.9
3225,9.121 V DC,12/5/2025 22:54:56.9,0:00:00.1,12/5/2025 22:54:56.9,9.121 V DC,9.121 V DC,12/5/2025 22:54:56.9,9.121 V DC,Unstable,12/5/2025 22:54:57.0
3226,9.221 V DC,12/5/2025 22:54:57.0,0:00:08.4,12/5/2025 22:55:01.5,9.240 V DC,9.224 V DC,12/5/2025 22:55:04.9,9.147 V DC,Stable,12/5/2025 22:55:05.3
3227,9.068 V DC,12/5/2025 22:55:05.3,0:00:00.1,12/5/2025 22:55:05.3,9.068 V DC,9.068 V DC,12/5/2025 22:55:05.3,9.068 V DC,Unstable,12/5/2025 22:55:05.4
3228,9.159 V DC,12/5/2025 22:55:05.4,0:00:20.2,12/5/2025 22:55:12.3,9.241 V DC,9.222 V DC,12/5/2025 22:55:16.5,9.115 V DC,Interval,12/5/2025 22:55:25.6
3229,9.235 V DC,12/5/2025 22:55:25.6,0:00:02.0,12/5/2025 22:55:26.4,9.239 V DC,9.226 V DC,12/5/2025 22:55:26.5,9.170 V DC,Stable,12/5/2025 22:55:27.7
3230,9.117 V DC,12/5/2025 22:55:27.7,0:00:00.1,12/5/2025 22:55:27.7,9.117 V DC,9.117 V DC,12/5/2025 22:55:27.7,9.117 V DC,Unstable,12/5/2025 22:55:27.8
3231,9.214 V DC,12/5/2025 22:55:27.8,0:00:05.0,12/5/2025 22:55:31.9,9.242 V DC,9.230 V DC,12/5/2025 22:55:32.4,9.178 V DC,Stable,12/5/2025 22:55:32.8
3232,9.129 V DC,12/5/2025 22:55:32.8,0:00:00.7,12/5/2025 22:55:33.3,9.238 V DC,9.196 V DC,12/5/2025 22:55:33.4,9.127 V DC,Unstable,12/5/2025 22:55:33.5
3233,9.226 V DC,12/5/2025 22:55:33.5,0:00:01.8,12/5/2025 22:55:33.7,9.238 V DC,9.220 V DC,12/5/2025 22:55:35.0,9.181 V DC,Stable,12/5/2025 22:55:35.3
3234,9.137 V DC,12/5/2025 22:55:35.3,0:00:20.3,12/5/2025 22:55:43.6,9.241 V DC,9.223 V DC,12/5/2025 22:55:35.3,9.137 V DC,Stable,12/5/2025 22:55:55.6
3235,9.053 V DC,12/5/2025 22:55:55.6,0:00:00.9,12/5/2025 22:55:56.4,9.227 V DC,9.167 V DC,12/5/2025 22:55:55.6,9.053 V DC,Unstable,12/5/2025 22:55:56.5
3236,9.231 V DC,12/5/2025 22:55:56.5,0:00:07.2,12/5/2025 22:55:58.0,9.236 V DC,9.213 V DC,12/5/2025 22:55:58.4,9.128 V DC,Stable,12/5/2025 22:56:03.8
3237,9.094 V DC,12/5/2025 22:56:03.8,0:00:00.6,12/5/2025 22:56:04.1,9.233 V DC,9.170 V DC,12/5/2025 22:56:03.8,9.094 V DC,Unstable,12/5/2025 22:56:04.4
3238,9.215 V DC,12/5/2025 22:56:04.4,0:00:04.3,12/5/2025 22:56:05.8,9.238 V DC,9.223 V DC,12/5/2025 22:56:04.7,9.148 V DC,Stable,12/5/2025 22:56:08.7
3239,9.128 V DC,12/5/2025 22:56:08.7,0:00:00.2,12/5/2025 22:56:08.7,9.128 V DC,9.112 V DC,12/5/2025 22:56:08.8,9.096 V DC,Unstable,12/5/2025 22:56:08.9
3240,9.211 V DC,12/5/2025 22:56:08.9,0:00:09.4,12/5/2025 22:56:11.0,9.238 V DC,9.220 V DC,12/5/2025 22:56:13.1,9.120 V DC,Stable,12/5/2025 22:56:18.3
3241,9.044 V DC,12/5/2025 22:56:18.3,0:00:00.1,12/5/2025 22:56:18.3,9.044 V DC,9.044 V DC,12/5/2025 22:56:18.3,9.044 V DC,Unstable,12/5/2025 22:56:18.4
3242,9.181 V DC,12/5/2025 22:56:18.4,0:00:02.8,12/5/2025 22:56:21.1,9.236 V DC,9.217 V DC,12/5/2025 22:56:19.9,9.134 V DC,Stable,12/5/2025 22:56:21.2
3243,9.084 V DC,12/5/2025 22:56:21.2,0:00:00.1,12/5/2025 22:56:21.2,9.084 V DC,9.084 V DC,12/5/2025 22:56:21.2,9.084 V DC,Unstable,12/5/2025 22:56:21.3
3244,9.194 V DC,12/5/2025 22:56:21.3,0:00:04.3,12/5/2025 22:56:23.4,9.238 V DC,9.224 V DC,12/5/2025 22:56:21.6,9.136 V DC,Interval,12/5/2025 22:56:25.6
3245,9.237 V DC,12/5/2025 22:56:25.6,0:00:06.3,12/5/2025 22:56:26.3,9.240 V DC,9.225 V DC,12/5/2025 22:56:29.8,9.160 V DC,Stable,12/5/2025 22:56:31.9
3246,9.143 V DC,12/5/2025 22:56:31.9,0:00:13.6,12/5/2025 22:56:32.8,9.239 V DC,9.215 V DC,12/5/2025 22:56:38.9,9.102 V DC,Stable,12/5/2025 22:56:45.5
3247,9.057 V DC,12/5/2025 22:56:45.5,0:00:00.1,12/5/2025 22:56:45.5,9.057 V DC,9.057 V DC,12/5/2025 22:56:45.5,9.057 V DC,Unstable,12/5/2025 22:56:45.6
3248,9.156 V DC,12/5/2025 22:56:45.6,0:00:13.3,12/5/2025 22:56:57.6,9.238 V DC,9.218 V DC,12/5/2025 22:56:55.6,9.121 V DC,Stable,12/5/2025 22:56:58.9
3249,9.001 V DC,12/5/2025 22:56:58.9,0:00:00.1,12/5/2025 22:56:58.9,9.001 V DC,9.001 V DC,12/5/2025 22:56:58.9,9.001 V DC,Unstable,12/5/2025 22:56:59.0
3250,9.186 V DC,12/5/2025 22:56:59.0,0:00:25.0,12/5/2025 22:57:04.9,9.238 V DC,9.219 V DC,12/5/2025 22:56:59.6,9.141 V DC,Stable,12/5/2025 22:57:24.1
3251,9.095 V DC,12/5/2025 22:57:24.1,0:00:01.3,12/5/2025 22:57:25.3,9.217 V DC,9.163 V DC,12/5/2025 22:57:24.6,9.055 V DC,Stable,12/5/2025 22:57:25.4
3252,9.227 V DC,12/5/2025 22:57:25.4,0:00:00.3,12/5/2025 22:57:25.6,9.230 V DC,9.229 V DC,12/5/2025 22:57:25.4,9.227 V DC,Interval,12/5/2025 22:57:25.7
3253,9.231 V DC,12/5/2025 22:57:25.7,0:00:14.2,12/5/2025 22:57:38.6,9.237 V DC,9.217 V DC,12/5/2025 22:57:26.0,9.143 V DC,Stable,12/5/2025 22:57:39.8
3254,9.102 V DC,12/5/2025 22:57:39.8,0:00:00.1,12/5/2025 22:57:39.8,9.102 V DC,9.102 V DC,12/5/2025 22:57:39.8,9.102 V DC,Unstable,12/5/2025 22:57:39.9
3255,9.218 V DC,12/5/2025 22:57:39.9,0:00:01.1,12/5/2025 22:57:40.2,9.234 V DC,9.215 V DC,12/5/2025 22:57:40.3,9.156 V DC,Stable,12/5/2025 22:57:41.1
3256,9.132 V DC,12/5/2025 22:57:41.1,0:00:08.9,12/5/2025 22:57:43.0,9.235 V DC,9.214 V DC,12/5/2025 22:57:45.8,9.116 V DC,Stable,12/5/2025 22:57:49.9
3257,9.042 V DC,12/5/2025 22:57:49.9,0:00:00.1,12/5/2025 22:57:49.9,9.042 V DC,9.042 V DC,12/5/2025 22:57:49.9,9.042 V DC,Unstable,12/5/2025 22:57:50.0
3258,9.210 V DC,12/5/2025 22:57:50.0,0:00:04.6,12/5/2025 22:57:54.5,9.236 V DC,9.217 V DC,12/5/2025 22:57:51.9,9.145 V DC,Stable,12/5/2025 22:57:54.6
3259,9.125 V DC,12/5/2025 22:57:54.6,0:00:00.1,12/5/2025 22:57:54.6,9.125 V DC,9.125 V DC,12/5/2025 22:57:54.6,9.125 V DC,Unstable,12/5/2025 22:57:54.7
3260,9.217 V DC,12/5/2025 22:57:54.7,0:00:01.1,12/5/2025 22:57:54.7,9.217 V DC,9.174 V DC,12/5/2025 22:57:55.6,9.120 V DC,Stable,12/5/2025 22:57:55.8
3261,9.095 V DC,12/5/2025 22:57:55.8,0:00:01.1,12/5/2025 22:57:56.2,9.205 V DC,9.137 V DC,12/5/2025 22:57:56.5,9.057 V DC,Unstable,12/5/2025 22:57:57.0
3262,9.212 V DC,12/5/2025 22:57:57.0,0:00:28.7,12/5/2025 22:58:04.4,9.235 V DC,9.216 V DC,12/5/2025 22:57:59.0,9.113 V DC,Interval,12/5/2025 22:58:25.6
3263,9.234 V DC,12/5/2025 22:58:25.6,0:00:06.3,12/5/2025 22:58:27.5,9.236 V DC,9.223 V DC,12/5/2025 22:58:28.8,9.156 V DC,Stable,12/5/2025 22:58:32.0
3264,9.132 V DC,12/5/2025 22:58:32.0,0:00:25.0,12/5/2025 22:58:35.8,9.237 V DC,9.218 V DC,12/5/2025 22:58:56.8,9.105 V DC,Stable,12/5/2025 22:58:57.0
3265,9.047 V DC,12/5/2025 22:58:57.0,0:00:00.1,12/5/2025 22:58:57.0,9.047 V DC,9.047 V DC,12/5/2025 22:58:57.0,9.047 V DC,Unstable,12/5/2025 22:58:57.1
3266,9.164 V DC,12/5/2025 22:58:57.1,0:00:28.5,12/5/2025 22:59:14.2,9.236 V DC,9.213 V DC,12/5/2025 22:58:57.3,9.105 V DC,Interval,12/5/2025 22:59:25.6
3267,9.220 V DC,12/5/2025 22:59:25.6,0:00:00.2,12/5/2025 22:59:25.7,9.228 V DC,9.224 V DC,12/5/2025 22:59:25.6,9.220 V DC,Unstable,12/5/2025 22:59:25.8
3268,9.131 V DC,12/5/2025 22:59:25.8,0:00:26.7,12/5/2025 22:59:29.7,9.236 V DC,9.213 V DC,12/5/2025 22:59:38.9,9.103 V DC,Stable,12/5/2025 22:59:52.4
3269,9.032 V DC,12/5/2025 22:59:52.4,0:00:00.1,12/5/2025 22:59:52.4,9.032 V DC,9.032 V DC,12/5/2025 22:59:52.4,9.032 V DC,Unstable,12/5/2025 22:59:52.5
3270,9.166 V DC,12/5/2025 22:59:52.5,0:00:33.1,12/5/2025 23:00:00.4,9.234 V DC,9.211 V DC,12/5/2025 23:00:07.2,9.084 V DC,Interval,12/5/2025 23:00:25.6
3271,9.217 V DC,12/5/2025 23:00:25.6,0:00:02.3,12/5/2025 23:00:26.8,9.231 V DC,9.216 V DC,12/5/2025 23:00:26.2,9.133 V DC,Stable,12/5/2025 23:00:28.0
3272,9.126 V DC,12/5/2025 23:00:28.0,0:00:34.0,12/5/2025 23:00:31.8,9.232 V DC,9.210 V DC,12/5/2025 23:00:55.1,9.101 V DC,Stable,12/5/2025 23:01:02.0
3273,9.054 V DC,12/5/2025 23:01:02.0,0:00:00.7,12/5/2025 23:01:02.6,9.225 V DC,9.190 V DC,12/5/2025 23:01:02.0,9.054 V DC,Unstable,12/5/2025 23:01:02.7
3274,9.122 V DC,12/5/2025 23:01:02.7,0:00:22.9,12/5/2025 23:01:10.1,9.233 V DC,9.214 V DC,12/5/2025 23:01:11.0,9.094 V DC,Interval,12/5/2025 23:01:25.6
3275,9.231 V DC,12/5/2025 23:01:25.6,0:00:16.9,12/5/2025 23:01:40.9,9.233 V DC,9.216 V DC,12/5/2025 23:01:31.9,9.140 V DC,Stable,12/5/2025 23:01:42.5
3276,9.083 V DC,12/5/2025 23:01:42.5,0:00:01.2,12/5/2025 23:01:43.5,9.228 V DC,9.183 V DC,12/5/2025 23:01:42.5,9.083 V DC,Unstable,12/5/2025 23:01:43.7
3277,9.217 V DC,12/5/2025 23:01:43.7,0:00:01.2,12/5/2025 23:01:43.9,9.229 V DC,9.207 V DC,12/5/2025 23:01:44.6,9.142 V DC,Stable,12/5/2025 23:01:44.9
3278,9.129 V DC,12/5/2025 23:01:44.9,0:00:03.9,12/5/2025 23:01:46.1,9.232 V DC,9.213 V DC,12/5/2025 23:01:45.3,9.120 V DC,Stable,12/5/2025 23:01:48.8
3279,9.050 V DC,12/5/2025 23:01:48.8,0:00:00.1,12/5/2025 23:01:48.8,9.050 V DC,9.050 V DC,12/5/2025 23:01:48.8,9.050 V DC,Unstable,12/5/2025 23:01:48.9
3280,9.154 V DC,12/5/2025 23:01:48.9,0:00:17.9,12/5/2025 23:01:59.3,9.232 V DC,9.212 V DC,12/5/2025 23:01:59.7,9.113 V DC,Stable,12/5/2025 23:02:06.9
3281,9.091 V DC,12/5/2025 23:02:06.9,0:00:02.7,12/5/2025 23:02:08.6,9.209 V DC,9.147 V DC,12/5/2025 23:02:09.3,9.061 V DC,Stable,12/5/2025 23:02:09.6
3282,9.022 V DC,12/5/2025 23:02:09.6,0:00:00.6,12/5/2025 23:02:09.9,9.137 V DC,9.092 V DC,12/5/2025 23:02:09.6,9.022 V DC,Unstable,12/5/2025 23:02:10.2
